"ppgID","poemID","pageID"
63227,40301,27495
63228,40302,27495
63229,40299,27684
63230,40303,27495
63231,40304,27684
66604,42783,27685
66751,42885,27496
63234,40305,27496
63235,40306,27685
63236,40307,27685
66608,42786,27687
63238,40308,27686
63239,40309,27686
66607,42785,27687
63241,40310,27687
63242,40311,27687
66610,42787,27688
63244,40312,27688
63245,40313,27688
63246,40314,27688
63248,40315,27689
63249,40316,27689
66614,42790,27690
63251,40317,27690
63252,40318,27690
66616,42791,27705
63254,40319,27691
63255,40319,27692
67537,40320,28872
63257,40321,27693
63258,40322,27693
63259,40322,27694
63260,40323,27694
63261,40324,27694
63262,40325,27695
63263,40326,27695
63264,40327,27695
63265,40327,27696
63266,40328,27696
63267,40329,27696
63268,40330,27697
63269,40331,27697
63270,40332,27697
67556,43496,28879
63272,40334,27698
63273,40334,27699
63274,40335,27699
63275,40336,27700
63276,40337,27700
63277,40338,27700
63278,40338,27701
63279,40339,27701
63280,40340,27701
63281,40340,27702
63282,40341,27702
63283,40342,27702
63284,40342,27703
63285,40343,27703
67560,43498,28880
63287,40345,27704
63288,40346,27704
63289,40347,27704
63290,40347,27705
63291,40348,27705
63292,40349,27705
66617,42792,27706
63294,40350,27706
63295,40351,27706
66618,42793,27707
63297,40352,27707
63298,40352,27708
63299,40352,27709
63300,40352,27710
63301,40353,27710
66621,42795,27713
63303,40354,27711
63304,40354,27712
63305,40355,27712
63306,40356,27712
63307,40356,27713
63308,40357,27713
63309,40358,27713
63310,40359,27906
63311,40359,27907
63312,40360,27907
63313,40361,27907
63314,40361,27908
63315,40362,27908
63316,40362,27909
63317,40363,27909
63318,40364,27909
63319,40365,27910
63320,40366,27910
66508,42712,27912
63322,40367,27911
63323,40368,27911
63324,40369,27912
66511,42714,27914
63326,40370,27913
63327,40371,27913
63328,40371,27914
63329,40372,27914
63330,40373,27914
66514,42715,27916
63332,40374,27915
63333,40375,27915
63334,40375,27916
63335,40376,27916
63336,40377,27916
63337,40377,27917
63338,40378,27917
63339,40379,27917
63340,40380,27917
66515,42716,27918
63342,40381,27918
63343,40382,27918
63344,40383,27919
66520,42719,27923
66519,42718,27922
63347,40384,27921
63348,40385,27922
63349,40386,27922
63350,40387,27923
63351,40388,27923
63352,40388,27924
63353,40389,27925
63354,40390,27925
63355,40391,27925
63356,40392,27925
63357,40393,27926
66524,42722,27928
63359,40394,27927
63360,40395,27927
63361,40395,27928
63362,40396,27928
63363,40397,27928
66526,42723,27930
63365,40398,27713
63367,40399,27714
63368,40400,27714
66624,42797,27716
63370,40401,27715
63371,40401,27716
63372,40402,27716
63373,40403,27716
63374,40404,27716
63375,40405,27717
63376,40406,27717
63377,40407,27717
63378,40407,27718
63379,40408,27719
63380,40409,27719
63381,40410,27720
63382,40411,27720
63383,40412,27720
63384,40412,27721
63385,40413,27721
66629,42801,27731
63387,40414,27722
63388,40415,27723
63389,40416,27723
63390,40416,27724
63391,40417,27724
63392,40418,27724
63393,40418,27725
63394,40419,27725
63395,40419,27726
63396,40420,27726
63397,40420,27727
63398,40421,27727
63399,40422,27727
67603,43524,28895
63401,40424,27728
63402,40425,27728
63403,40425,27729
63404,40426,27729
63405,40427,27729
63406,40428,27729
63407,40428,27730
63408,40429,27730
63409,40430,27730
63410,40430,27731
63411,40431,27731
66631,42802,27735
63413,40432,27732
63414,40433,27732
63415,40433,27733
63416,40434,27733
63417,40435,27733
63418,40436,27733
63419,40436,27734
63420,40437,27734
63421,40438,27734
63422,40438,27735
63423,40439,27735
63424,40440,27736
63425,40441,27736
63426,40442,27737
63427,40442,27738
63428,40443,27738
63429,40444,27738
66634,42804,27740
63431,40445,27739
63432,40446,27739
63433,40447,27739
66635,42805,27743
63435,40448,27740
63436,40448,27741
63437,40449,27741
63438,40450,27741
63439,40451,27741
63440,40451,27742
63441,40452,27742
63442,40453,27742
63443,40454,27742
63444,40454,27743
63445,40455,27743
63446,40456,27743
67615,43531,28898
63448,40457,27744
66638,42807,27750
63450,40458,27745
63451,40459,27745
63452,40459,27746
63453,40460,27746
63454,40461,27746
63455,40461,27747
63456,40462,27747
63457,40463,27747
63458,40463,27748
63459,40464,27748
63460,40465,27748
63461,40465,27749
63462,40466,27749
63463,40467,27749
67624,43538,28901
63465,40469,27750
63466,40470,27750
63467,40471,27750
63468,40471,27751
63469,40472,27751
63470,40473,27751
63471,40473,27752
63472,40474,27752
63473,40475,27752
63474,40476,27752
63475,40476,27753
63476,40477,27753
63477,40478,27753
67634,43543,28905
63479,40480,27754
63480,40481,27754
63481,40481,27755
63482,40482,27755
63483,40483,27755
63484,40483,27756
63485,40484,27756
63486,40485,27756
63487,40485,27757
63488,40486,27757
63489,40487,27757
63490,40488,27758
66644,42812,27759
63492,40489,27759
63493,40490,27759
63494,40491,27760
63495,40492,27760
63496,40493,27760
63497,40494,27761
63498,40495,27761
63499,40496,27761
66646,42814,27762
63510,40503,27765
63502,40498,27762
63503,40499,27762
66647,42815,27763
63505,40500,27763
63506,40501,27763
63507,40502,27763
63508,40502,27764
63509,40497,27765
66651,42818,27770
63512,40504,27766
63513,40505,27766
63514,40505,27767
63515,40506,27767
63516,40507,27767
63517,40508,27768
63518,40509,27768
63519,40510,27768
63520,40510,27769
63521,40511,27769
63522,40512,27769
63523,40512,27770
63524,40513,27770
63525,40514,27770
63526,40515,27771
63527,40516,27771
63528,40517,27771
63529,40517,27772
63530,40518,27772
63531,40519,27772
63532,40520,27772
63533,40520,27773
63534,40521,27773
63535,40522,27773
63536,40523,27774
63537,40524,27774
63538,40525,27774
66655,42821,27777
63540,40526,27775
63541,40527,27775
63542,40528,27776
63543,40529,27776
63544,40530,27776
63545,40531,27777
63546,40532,27777
66658,42823,27781
63548,40533,27778
63549,40534,27778
63550,40535,27778
63551,40535,27779
63552,40536,27779
63553,40537,27779
66657,42822,27780
63555,40538,27780
63556,40538,27781
63557,40539,27781
63558,40540,27781
63559,40540,27782
63560,40541,27782
63561,40541,27783
63562,40542,27783
66661,42825,27785
63564,40543,27784
63565,40544,27784
63566,40545,27784
63567,40545,27785
63568,40546,27785
63569,40547,27785
63570,40547,27786
63571,40548,27786
63572,40549,27786
63573,40550,27786
63574,40550,27787
63575,40551,27787
63576,40552,27929
63577,40553,27929
63578,40554,27930
63579,40555,27930
63580,40556,27930
66527,42724,27931
63582,40557,27931
63583,40558,27931
66531,42727,27934
63585,40559,27932
63586,40560,27932
66530,42726,27933
63588,40561,27933
63589,40562,27934
66533,42728,27936
63591,40563,27935
63592,40563,27936
63593,40564,27936
63594,40565,27936
63595,40565,27937
63596,40566,27937
63597,40567,27937
63598,40568,27938
63599,40569,27938
63600,40569,27939
63601,40570,27939
66538,42732,27941
63603,40571,27940
63604,40571,27941
63605,40572,27941
63606,40573,27941
63607,40574,27942
66541,42734,27945
63609,40575,27943
63610,40576,27943
63611,40577,27944
63612,40578,27944
63613,40579,27944
63614,40579,27945
63615,40580,27945
63616,40581,27946
63617,40582,27946
63618,40583,27946
63619,40583,27947
63620,40584,27947
63621,40585,27947
63622,40586,27947
63623,40586,27948
63624,40587,27948
63625,40588,27948
63626,40589,27948
63627,40589,27949
63628,40590,27949
66544,42736,27951
63630,40591,27950
63631,40592,27950
63632,40592,27951
63633,40593,27951
63634,40593,27952
63635,40594,27952
63636,40595,27952
63637,40596,27953
63638,40597,27953
63639,40597,27954
63640,40598,27954
63641,40599,27954
63642,40599,27955
63643,40600,27955
63644,40601,27955
63645,40601,27956
63646,40602,27956
63647,40603,27956
63648,40604,27957
63649,40605,27957
63650,40606,27958
63651,40607,27959
63652,40608,27959
63653,40609,27959
63654,40609,27960
63655,40610,27960
63656,40611,27960
63657,40612,27961
63658,40613,27961
63659,40614,27961
66549,42741,27962
63661,40615,27962
63662,40616,27962
63663,40616,27963
63664,40617,27963
63665,40618,27963
63666,40619,27964
63667,40620,27964
66554,42745,27966
63669,40621,27965
63670,40621,27966
63671,40622,27966
63672,40623,27966
63673,40624,27967
63674,40625,27967
63675,40626,27968
63676,40627,27968
63677,40628,27968
63678,40628,27969
63679,40629,27969
63680,40630,27969
63681,40631,27905
63682,40632,27970
63683,40633,27970
63684,40634,27970
63685,40634,27971
63686,40635,27971
63687,40636,27971
63688,40636,27972
63689,40637,27972
63690,40638,27972
63691,40638,27973
63692,40639,27973
63693,40640,27973
63694,40640,27974
63695,40641,27974
63696,40642,27974
63697,40643,27974
63698,40643,27975
63699,40644,27975
63700,40645,27975
66755,42888,27977
63702,40646,27976
63703,40647,27976
63704,40648,27977
66757,42889,27980
63706,40649,27978
63707,40650,27978
63708,40650,27979
63709,40651,27979
63710,40652,27979
63711,40653,27979
63712,40653,27980
63713,40654,27980
63714,40655,27981
63715,40656,27981
63716,40657,27981
66759,42891,27982
63718,40658,27982
63719,40659,27983
63720,40660,27983
63721,40660,27984
63722,40661,27984
63723,40662,27984
63724,40663,27984
63725,40664,27985
63726,40665,27985
63727,40666,27985
63728,40666,27986
63729,40667,27986
63730,40667,27987
63731,40668,27987
63732,40669,27990
66766,42897,27992
63734,40670,27991
63735,40671,27991
63736,40672,27991
66765,42896,27992
63738,40673,27992
63739,40674,27992
63740,40675,27993
63741,40676,27993
66770,42900,27996
63743,40677,27994
63744,40678,27994
63745,40679,27994
63746,40679,27995
63747,40680,27995
63748,40681,27995
63749,40682,27995
66769,42899,27996
63751,40683,27996
63752,40684,27996
63753,40685,27997
63754,40686,27997
63755,40687,27997
63756,40688,27998
63757,40689,27998
63758,40690,27998
63759,40690,27999
63760,40691,27999
63761,40692,27999
66773,42903,28000
63763,40693,28000
63764,40694,28000
63765,40695,28000
63766,40695,28001
63767,40696,28001
63768,40696,28002
63769,40697,28002
63770,40698,28002
63771,40698,28005
63772,40698,28003
63773,40698,28004
63774,40699,28005
63775,40700,28006
63776,40701,28006
63777,40702,28006
63778,40702,28007
63779,40703,28007
63780,40703,28008
63781,40704,28008
63782,40705,28008
63783,40706,28008
63784,40706,28009
63785,40707,28009
63786,40708,28009
63787,40709,28009
63788,40709,28010
63789,40710,28010
63790,40711,28010
63791,40712,28010
66775,42905,28011
63793,40713,28011
63794,40714,28011
66778,42907,28014
63796,40715,28012
63797,40716,28013
63798,40717,28013
63799,40718,28013
63800,40718,28014
63801,40719,28014
63802,40720,28014
63803,40721,28014
63804,40722,28015
63805,40723,28016
63806,40724,28016
63807,40725,28016
66782,42910,28017
63809,40726,28017
63810,40727,28017
63811,40728,28017
66784,42911,28018
63813,40729,28018
63814,40730,28018
66787,42913,28021
63816,40731,28019
63817,40732,28019
66786,42912,28020
63819,40733,28020
63820,40734,28020
63821,40735,28021
63822,40736,28021
63823,40737,28021
66788,42914,28022
63825,40738,28022
63826,40739,28022
63827,40740,28022
63828,40740,28023
63829,40741,28023
63830,40742,28024
63831,40743,28024
63832,40744,28024
63833,40745,28025
63834,40746,28025
63835,40747,28025
66792,42917,28026
63837,40748,28026
63838,40749,28026
63839,40750,28026
66795,42919,28030
63841,40751,28027
63842,40752,28027
63843,40753,28027
66794,42918,28028
63845,40754,28029
63846,40754,28030
63847,40755,28030
63848,40756,28030
63849,40756,28031
63850,40757,28031
63851,40758,28032
63852,40759,28032
63853,40760,28032
66799,42922,28035
63855,40761,28033
63856,40762,28033
63857,40762,28034
63858,40763,28034
63859,40764,28034
63860,40765,28034
63861,40765,28035
63862,40766,28035
63863,40767,28035
63864,40768,28036
63865,40769,28036
63866,40770,28036
63867,40771,28037
63868,40772,28037
63869,40773,28038
63870,40774,28038
63871,40775,28038
66804,42926,28039
63873,40776,28039
63874,40777,27787
66664,42827,27788
63876,40778,27788
63877,40779,27788
63878,40780,27789
63879,40781,27789
63880,40782,27789
63881,40782,27790
63882,40783,27790
63883,40784,27790
63884,40784,27791
63885,40785,27791
63886,40786,27791
63887,40786,27792
63888,40787,27792
66668,42830,27795
63890,40788,27793
63891,40789,27793
63892,40789,27794
63893,40790,27794
63894,40791,27794
63895,40791,27795
63896,40792,27795
63897,40793,27796
63898,40794,27796
63899,40795,27796
63900,40795,27797
63901,40796,27797
63902,40797,27797
66671,42832,27800
63904,40798,27798
63905,40799,27798
63906,40799,27799
63907,40800,27799
63908,40801,27799
63909,40802,27800
63910,40803,27800
63911,40803,27801
63912,40804,27801
63913,40805,27801
63914,40806,27801
63915,40806,27802
63916,40807,27802
63918,40808,27803
63919,40809,27803
63920,40809,27804
63921,40810,27804
63922,40811,27804
63923,40811,27805
63924,40812,27805
63925,40812,27806
63926,40813,27806
63927,40814,27806
63928,40814,27807
63929,40815,27807
63930,40815,27808
63931,40816,27808
63932,40817,27808
66674,42834,27811
63934,40818,27809
63935,40819,27809
63936,40819,27810
63937,40820,27811
63938,40821,27811
66676,42835,27813
63940,40822,27812
63941,40823,27812
63942,40824,27812
63943,40824,27813
63944,40825,27813
63945,40826,27813
63946,40826,27814
63947,40826,27815
63948,40827,27815
67662,40828,28913
63950,40829,27816
63951,40830,27816
67663,40831,28913
67666,40832,28912
67664,40833,28913
63955,40833,27818
63956,40834,27818
63957,40835,27818
63958,40835,27819
63959,40836,27819
63960,40837,27819
63961,40837,27820
63962,40838,27820
63963,40839,27820
63964,40840,27821
63965,40841,27821
63966,40842,27821
63967,40842,27822
63968,40843,27822
63969,40844,27822
63970,40845,27822
63971,40845,27823
63972,40846,27823
63973,40847,27824
63974,40848,27824
63975,40848,27825
63976,40849,27825
63977,40850,27825
63978,40850,27826
63979,40851,27826
63980,40852,27826
63981,40853,27827
63982,40854,27827
63983,40855,27827
63984,40855,27828
63985,40856,27828
63986,40857,27828
66682,42839,27839
63988,40858,27829
63989,40859,27830
63990,40860,27830
63991,40860,27831
63992,40861,27831
63993,40862,27831
63994,40862,27832
63995,40863,27832
63996,40864,27832
66681,42838,27834
67665,40865,28912
63999,40865,27834
64000,40866,27834
64001,40867,27834
64002,40867,27835
64003,40868,27835
64004,40869,27835
64005,40869,27836
64006,40870,27836
64007,40871,27836
64008,40872,27837
64009,40872,27838
64010,40873,28039
66806,42927,28047
64012,40874,28040
64013,40875,28040
64014,40876,28041
64015,40877,28047
64016,40878,28047
64017,40879,28047
64018,40880,28047
64019,40880,28042
64020,40881,28042
64021,40882,28042
64022,40883,28043
64023,40884,28043
64024,40885,28043
64025,40886,28044
64026,40887,28044
64027,40888,28044
64028,40888,28045
64029,40889,28045
64030,40890,28045
64031,40891,28046
64032,40892,28046
64033,40893,28046
64034,40893,28048
64035,40894,28048
64036,40895,28048
64037,40896,28048
64038,40896,28049
64039,40897,28049
64040,40898,28049
64041,40899,28050
64042,40900,28050
64043,40901,28050
64044,40901,28051
64045,40902,28051
64046,40903,28051
64047,40904,28052
64048,40905,28052
64049,40906,28052
64050,40907,28053
64051,40908,28053
64052,40909,28053
64053,40910,28053
64058,40912,28054
64057,40911,28054
64056,40910,28054
64059,40913,28055
64060,40914,28055
64061,40915,28055
64062,40916,28056
64063,40917,28056
64064,40918,28056
66825,42944,28570
64066,40919,28057
64067,40920,28057
64068,40921,28058
64069,40922,28058
64070,40923,28058
66831,42948,28059
64072,40924,28059
64073,40925,28059
64074,40926,28059
64075,40926,28060
64076,40927,28060
64077,40928,28060
64078,40929,28061
64079,40930,28061
64080,40931,28061
64081,40932,28062
64082,40933,28062
64083,40934,28062
64084,40935,28062
64085,40935,28063
64086,40936,28063
64087,40937,28063
64088,40937,28064
64089,40938,28064
64090,40939,28064
64091,40940,28064
66842,42958,28065
64093,40941,28065
64094,40942,28065
66844,42960,28066
64096,40943,28066
64097,40944,28066
64098,40944,28067
64099,40945,28067
64100,40946,28067
64101,40946,28068
64102,40947,28068
66848,42963,28572
64104,40948,28069
64105,40949,28069
66849,42964,28070
64107,40950,28070
64108,40951,28070
64109,40951,28071
64110,40952,28071
64111,40953,28071
64118,40956,28074
64116,40953,28072
64114,40955,28072
64115,40955,28073
64117,40954,28072
64119,40957,28074
64120,40958,28074
66856,42969,28081
64122,40959,28075
64123,40960,28076
64124,40961,28076
64125,40962,28076
64126,40962,28077
64127,40963,28077
64128,40964,28077
64129,40965,28077
64130,40965,28078
64131,40966,28078
64132,40967,28078
64133,40968,28078
64134,40968,28079
64135,40969,28079
64136,40970,28079
64137,40971,28079
64141,40973,28080
64139,40971,28080
64140,40972,28080
64142,40974,28080
64143,40974,28081
64144,40975,28081
64145,40976,28081
66859,42971,28083
64147,40977,28082
64148,40977,28083
64149,40978,28083
66862,42972,28574
64151,40979,28084
64152,40980,28085
64153,40981,28085
64154,40982,28085
64155,40983,28086
64156,40984,27838
64157,40985,28086
64158,40984,27839
64159,40986,28087
64160,40987,27839
64161,40988,28087
66684,42840,27840
64163,40989,28087
64164,40990,27840
64165,40991,27840
64166,40992,28088
66686,42841,27842
64168,40993,28088
64169,40994,27841
64170,40995,27841
64171,40996,27842
64172,40997,27842
66688,42842,27847
64174,40998,27843
64175,40998,27844
64176,40999,27844
64177,40999,27845
64178,40999,27846
64179,40999,27847
64180,41000,27847
64181,41001,27847
66690,42843,27848
64183,41002,27848
64184,41003,27848
66692,42844,27851
64186,41004,27850
64187,41005,27850
64188,41006,27850
66694,42845,27852
64190,41007,27851
66695,42846,27854
64192,41008,27852
64193,41008,27853
64194,41009,27854
64195,41010,27854
66697,42847,27859
64197,41011,27855
64198,41012,27855
64199,41013,27856
64200,41014,27856
64201,41015,27856
67645,43548,28908
64204,41017,27857
64205,41018,27857
64206,41018,27858
64207,41019,27858
64208,41020,27858
64209,41021,27858
64210,41021,27859
64211,41022,27859
64212,41022,27860
67651,41023,27860
64214,41024,27860
67658,41026,28911
64216,41026,27861
64217,41027,27861
66700,42849,27863
64219,41028,27862
64220,41029,27862
64221,41030,27863
64222,41031,27863
64223,41032,27863
64224,41032,27864
64225,41033,27864
64226,41034,27864
64227,41035,27864
64228,41035,27865
64229,41036,27865
64230,41037,27865
64231,41038,27866
64232,41039,27866
64233,41040,27866
66702,42851,27867
64235,41041,27867
64236,41041,27868
64237,41042,27868
64238,41043,27868
64239,41044,27868
64240,41044,27869
64241,41045,27869
64242,41046,27869
64243,41046,27870
64244,41047,27870
64245,41047,27871
64246,41048,27871
64247,41049,27872
64248,41050,27872
64249,41051,27872
64250,41051,27873
64251,41052,27873
64252,41053,27873
64253,41054,27873
64254,41054,27874
64255,41055,27874
64256,41056,27874
64257,41056,27875
64258,41057,27875
64259,41057,27876
64260,41058,27876
64261,41059,27876
64262,41059,27877
64263,41060,27877
64264,41061,27878
66705,42853,27882
64266,41062,27879
64267,41063,27879
64268,41063,27880
64269,41064,27880
64270,41065,27880
64271,41065,27881
64272,41066,27881
64273,41067,27881
64274,41067,27882
64275,41068,27882
66707,42854,27892
64277,41069,27883
64278,41069,27884
64279,41069,27885
64280,41069,27886
64281,41069,27887
64282,41069,27888
64283,41069,27889
64284,41070,27889
64285,41070,27890
64286,41070,27891
64290,41072,27892
64289,41071,27892
64291,41073,27892
64292,41073,27893
64293,41074,27893
64294,41075,27893
64295,41076,27894
66711,42857,27902
64297,41077,27895
64298,41078,27895
64299,41079,27896
64300,41080,27896
64301,41081,27896
64302,41081,27897
64303,41082,27897
64304,41083,27897
64305,41083,27898
64306,41084,27898
64307,41085,27899
64308,41086,27899
64309,41087,28089
64310,41088,28089
64311,41089,28090
64312,41090,28090
64313,41091,28090
64314,41091,28091
64315,41092,28091
64316,41093,28091
64317,41093,28092
64318,41094,28092
64319,41095,28093
64320,41096,28093
64321,41097,28093
64322,41098,28094
64323,41099,28094
64590,41099,28096
64591,41100,28096
66869,42977,28099
64327,41101,28096
64589,41102,28095
64329,41103,28097
64330,41104,28097
64331,41105,28097
64332,41105,28098
64333,41106,28098
64334,41107,28098
64335,41108,28098
64336,41108,28099
66871,42978,28104
64338,41109,28100
64339,41110,28100
64340,41111,28101
64341,41112,28101
64342,41113,28101
64343,41114,28102
64344,41115,28102
64345,41116,28102
64346,41117,28104
64347,41118,28104
64348,41119,28103
64349,41120,27899
64350,41120,27900
64351,41121,27900
64352,41122,27900
64353,41122,27901
64354,41123,27901
64355,41124,28103
64356,41125,27901
64357,41126,28105
64358,41127,28105
64359,41128,27902
64360,41127,28106
64361,41129,27902
64362,41130,27902
64363,41131,28106
64364,41130,27903
64365,41132,28106
64366,41133,27903
64367,41134,28106
64368,41135,27903
64369,41134,28107
64370,41136,28107
64371,41137,27903
64372,41137,27904
64373,41138,28107
64374,41139,27904
64375,41140,27904
64376,41141,28108
64377,41142,28108
64378,41142,28109
64379,41143,28109
66879,42985,28112
64381,41144,28110
64382,41145,28110
64383,41145,28111
64384,41146,28111
64385,41147,28111
64386,41147,28112
64387,41148,28112
64388,41149,28112
64389,41149,28113
64390,41150,28113
64391,41151,28113
66882,42987,28116
64393,41152,28114
64394,41153,28114
64395,41154,28115
64396,41155,28115
64397,41156,28115
64398,41156,28116
64399,41157,28117
64400,41158,28118
64401,41159,28118
64402,41160,28118
64403,41161,28118
64404,41161,28119
64405,41162,28119
64406,41163,28119
64407,41164,28119
66885,42990,28120
64409,41165,28120
64410,41166,28120
66888,42992,28122
64412,41167,28121
64413,41168,28121
64414,41168,28122
64415,41169,28122
64416,41170,28122
66890,42993,28124
64418,41171,28123
64419,41172,28123
64420,41173,28123
64421,41173,28124
64422,41174,28124
64423,41175,28124
64424,41176,28125
64425,41177,28126
64426,41178,28126
64427,41179,28126
66893,42995,28139
64429,41180,28127
64430,41180,28128
64431,41180,28129
64432,41180,28130
64433,41181,28130
64434,41181,28131
64435,41182,28131
64436,41183,28132
64437,41184,28132
64438,41185,28132
64439,41186,28133
64440,41187,28133
64441,41188,28133
64442,41188,28134
64443,41189,28134
64444,41189,28135
64445,41190,28135
64446,41191,28135
64447,41192,28136
64448,41193,28136
64449,41194,28136
64450,41194,28137
64451,41195,28137
64452,41196,28137
64453,41197,28138
64454,41198,28138
64455,41199,28139
64456,41200,28139
66896,42997,28146
64458,41201,28140
64459,41202,28140
64460,41202,28141
64461,41203,28141
64462,41204,28141
64463,41204,28142
64464,41205,28142
64465,41206,28142
64466,41207,28143
64467,41208,28143
64468,41209,28143
64469,41209,28144
64470,41210,28144
64471,41211,28144
64472,41212,28144
64473,41212,28145
64474,41213,28145
64475,41214,28145
64476,41215,28145
66895,42996,28146
64478,41216,28146
64479,41217,28146
66898,42998,28148
64481,41218,28147
64482,41219,28147
64483,41220,28148
64484,41221,28148
64485,41222,28149
64486,41223,28149
64487,41224,28149
66899,42999,28150
64489,41225,28150
64490,41226,28151
64491,41227,28151
64492,41228,28151
64493,41228,28152
64494,41229,28152
64495,41230,28152
64496,41231,28153
64497,41232,28153
64498,41233,28153
64499,41233,28154
64500,41234,28154
64501,41235,28154
64502,41235,28155
64503,41236,28155
64504,41237,28155
66902,43001,28160
64506,41238,28156
64507,41238,28157
64508,41239,28157
64509,41240,28157
64510,41240,28158
64511,41241,28158
64512,41242,28158
64513,41242,28159
64514,41243,28159
64515,41244,28159
64516,41245,28159
64517,41245,28160
64518,41246,28160
64519,41247,28160
64520,41248,28160
66903,43002,28161
64522,41249,28161
64523,41249,28162
64524,41250,28162
64525,41251,28162
64526,41251,28163
64527,41252,28163
66908,43006,28166
64529,41253,28164
64530,41254,28164
66907,43005,28165
64532,41255,28165
64533,41256,28165
64534,41257,28165
64535,41257,28166
64536,41258,28166
64537,41259,28166
64538,41259,28167
64539,41260,28167
66911,43008,28178
64541,41261,28168
64542,41261,28169
64543,41262,28169
64544,41263,28170
64545,41264,28170
64546,41265,28170
64547,41265,28171
64548,41265,28172
64549,41265,28173
64550,41266,28173
64551,41267,28173
64552,41268,28174
64553,41269,28174
64554,41270,28174
64555,41270,28175
64556,41271,28175
64557,41272,28175
64558,41272,28176
64559,41273,28176
64560,41274,28176
64561,41275,28176
64562,41275,28177
64563,41276,28177
64564,41277,28177
64565,41278,28177
64566,41278,28178
66913,43009,28180
64568,41279,28179
64569,41280,28179
64570,41281,28180
64571,41282,28180
64572,41283,28180
64573,41284,28180
64574,41284,28181
64575,41285,28181
64576,41286,28181
66916,43011,28183
64578,41287,28182
64579,41288,28182
64580,41289,28182
64581,41289,28183
64582,41290,28183
64583,41291,28183
64584,41291,28184
64585,41292,28184
64586,41293,28184
66918,43013,28186
64588,41294,28185
64592,41294,28186
64593,41295,28186
64594,41296,28187
64595,41297,28187
64596,41298,28187
64597,41299,28188
64598,41300,28188
64599,41301,28188
64600,41301,28189
64601,41302,28189
66919,43014,28190
64603,41303,28190
64604,41303,28191
64605,41304,28191
64606,41305,28191
66920,43015,28192
64608,41306,28192
64609,41307,28192
64610,41307,28193
64611,41308,28193
64612,41309,28194
64613,41310,28194
64614,41311,28194
64615,41311,28195
64616,41311,28196
64617,41312,28196
64618,41313,28197
64619,41314,28198
64620,41314,28199
64621,41314,28200
64622,41315,28200
64623,41316,28200
64624,41316,28201
64625,41317,28201
64626,41318,28202
64627,41319,28202
64628,41319,28203
64629,41320,28203
64630,41321,28204
64631,41322,28204
64632,41323,28204
64633,41324,28205
64634,41325,28205
64635,41326,28205
64636,41326,28206
64637,41327,28206
64638,41328,28206
66928,43022,28207
64640,41329,28207
64641,41330,28309
64642,41331,28310
64643,41332,28310
64644,41333,28310
64645,41333,28311
64646,41334,28311
64647,41335,28311
64648,41336,28311
64649,41336,28312
64650,41337,28312
64651,41338,28312
64652,41339,28312
64653,41340,28313
64654,41341,28313
64655,41342,28313
64656,41343,28314
64657,41344,28314
64658,41345,28314
64659,41346,28314
67126,43165,28315
67127,43166,28317
64662,41347,28315
64663,41348,28315
64664,41349,28315
64665,41350,28315
64666,41350,28316
64667,41351,28316
64668,41352,28316
64669,41353,28316
64670,41353,28317
64671,41354,28317
64672,41355,28317
64673,41356,28317
64674,41357,28318
64675,41358,28318
64676,41359,28318
64677,41360,28318
64678,41360,28319
64679,41361,28319
64680,41362,28319
64681,41363,28319
64682,41364,28320
64683,41365,28320
64684,41366,28320
64685,41367,28320
67133,43172,28322
67132,43171,28321
64688,41368,28321
64689,41369,28321
64690,41370,28321
64691,41371,28321
64692,41372,28322
64693,41373,28322
64694,41374,28322
64695,41375,28322
64696,41376,28323
64697,41377,28323
64698,41378,28323
64699,41378,28324
64700,41379,28324
64701,41380,28324
64702,41381,28324
64703,41382,28324
64704,41383,28325
64705,41384,28325
64706,41385,28325
64707,41386,28325
64708,41386,28326
64709,41387,28326
64710,41388,28326
64711,41389,28326
64712,41390,28327
64713,41391,28327
64714,41392,28327
64715,41392,28328
64716,41393,28328
64717,41394,28328
64718,41395,28328
64719,41396,28329
64720,41397,28329
64721,41398,28329
64722,41399,28329
67142,43181,28330
64724,41400,28330
64725,41401,28330
64726,41402,28330
64727,41403,28331
64728,41404,28331
64729,41405,28331
64730,41406,28332
64731,41407,28332
64732,41408,28332
64733,41409,28333
64734,41410,28333
64735,41411,28333
64736,41412,28334
64737,41413,28334
64738,41414,28334
67149,43188,28336
67152,43191,28342
64741,41415,28335
64742,41416,28335
64743,41417,28335
64744,41418,28335
64745,41419,28336
64746,41420,28336
64747,41421,28336
64748,41422,28337
64749,41423,28337
64750,41424,28337
64751,41425,28337
64752,41425,28338
64753,41426,28338
64754,41427,28338
64755,41428,28338
67150,43189,28339
67151,43190,28340
64758,41429,28339
64759,41430,28339
64760,41431,28339
64761,41432,28339
64762,41432,28340
64763,41433,28340
64764,41434,28340
64765,41435,28340
64766,41436,28340
64767,41437,28341
64768,41438,28341
64769,41439,28341
64770,41440,28341
64771,41440,28342
64772,41441,28342
64773,41442,28342
64774,41443,28342
64775,41444,28342
64776,41444,28343
64777,41445,28343
64778,41446,28343
64779,41447,28343
64780,41447,28344
64781,41448,28344
64782,41449,28344
64783,41450,28344
64784,41451,28344
67154,43193,28345
64786,41452,28345
64787,41453,28345
64788,41454,28345
64789,41455,28345
64790,41455,28346
64791,41456,28346
64792,41457,28346
64793,41458,28346
64794,41459,28346
