"cycleID","Dynasty","MinorDynasty","StemBranch","Year","YearXF"
974,"漢","西漢","丁未","漢惠帝劉盈元年",-194
973,"漢","西漢","丙午","十二年",-195
972,"漢","西漢","乙巳","十一年",-196
971,"漢","西漢","甲辰","十年",-197
970,"漢","西漢","癸卯","九年",-198
969,"漢","西漢","壬寅","八年",-199
968,"漢","西漢","辛丑","七年",-200
967,"漢","西漢","庚子","六年",-201
966,"漢","西漢","己亥","五年",-202
965,"漢","西漢","戊戌","四年",-203
964,"漢","西漢","丁酉","三年",-204
963,"漢","西漢","丙申","二年",-205
962,"漢","西漢","乙未","漢高祖劉邦元年",-206
1154,"漢","西漢","甲辰","四年",-17
1155,"漢","西漢","乙巳","永始元年",-16
1156,"漢","西漢","丙午","二年",-15
1157,"漢","西漢","丁未","三年",-14
1158,"漢","西漢","戊申","四年",-13
1159,"漢","西漢","己酉","元延元年",-12
1160,"漢","西漢","庚戌","二年",-11
1161,"漢","西漢","辛亥","三年",-10
1162,"漢","西漢","壬子","四年",-9
1163,"漢","西漢","癸丑","綏和元年",-8
1164,"漢","西漢","甲寅","二年",-7
1165,"漢","西漢","乙卯","漢哀帝劉欣建平元年",-6
1166,"漢","西漢","丙辰","二年",-5
1167,"漢","西漢","丁巳","三年",-4
1168,"漢","西漢","戊午","四年",-3
1169,"漢","西漢","己未","元壽元年",-2
1170,"漢","西漢","庚申","二年",-1
1171,"漢","西漢","辛酉","漢平帝劉衎元始元年",1
1172,"漢","西漢","壬戌","二年",2
1173,"漢","西漢","癸亥","三年",3
1174,"漢","西漢","甲子","四年",4
1175,"漢","西漢","乙丑","五年",5
1176,"漢","西漢","丙寅","孺子嬰（王莽攝政）居攝元年",6
1177,"漢","西漢","丁卯","二年",7
1178,"漢","西漢","戊辰","三年",8
1179,"漢","西漢","戊辰","初始元年",8
1180,"漢","西漢","己巳","新 王莽始建國元年",9
1181,"漢","西漢","庚午","二年",10
1182,"漢","西漢","辛未","三年",11
1183,"漢","西漢","壬申","四年",12
1184,"漢","西漢","癸酉","五年",13
1185,"漢","西漢","甲戌","天鳳元年",14
1186,"漢","西漢","乙亥","二年",15
1187,"漢","西漢","丙子","三年",16
1188,"漢","西漢","丁丑","四年",17
1189,"漢","西漢","戊寅","五年",18
1190,"漢","西漢","己卯","六年",19
1191,"漢","西漢","庚辰","地皇元年",20
1192,"漢","西漢","辛巳","二年",21
1193,"漢","西漢","壬午","三年",22
1194,"漢","西漢","癸未","四年",23
1195,"漢","西漢","癸未","更始帝劉玄更始元年",23
1196,"漢","西漢","甲申","二年",24
1197,"漢","西漢","乙酉","三年",25
1198,"漢","東漢","乙酉","漢光武帝劉秀建武元年",25
1199,"漢","東漢","丙戌","二年",26
1200,"漢","東漢","丁亥","三年",27
1201,"漢","東漢","戊子","四年",28
1202,"漢","東漢","己丑","五年",29
1203,"漢","東漢","庚寅","六年",30
1204,"漢","東漢","辛卯","七年",31
1205,"漢","東漢","壬辰","八年",32
1206,"漢","東漢","癸巳","九年",33
1207,"漢","東漢","甲午","十年",34
1208,"漢","東漢","乙未","十一年",35
1209,"漢","東漢","丙申","十二年",36
1210,"漢","東漢","丁酉","十三年",37
1211,"漢","東漢","戊戌","十四年",38
1212,"漢","東漢","己亥","十五年",39
1213,"漢","東漢","庚子","十六年",40
1214,"漢","東漢","辛丑","十七年",41
1215,"漢","東漢","壬寅","十八年",42
1216,"漢","東漢","癸卯","十九年",43
1217,"漢","東漢","甲辰","二十年",44
1218,"漢","東漢","乙巳","二十一年",45
1219,"漢","東漢","丙午","二十二年",46
1220,"漢","東漢","丁未","二十三年",47
1221,"漢","東漢","戊申","二十四年",48
1222,"漢","東漢","己酉","二十五年",49
1223,"漢","東漢","庚戌","二十六年",50
1224,"漢","東漢","辛亥","二十七年",51
1225,"漢","東漢","壬子","二十八年",52
1226,"漢","東漢","癸丑","二十九年",53
1227,"漢","東漢","甲寅","三十年",54
1228,"漢","東漢","乙卯","三十一年",55
1229,"漢","東漢","丙辰","三十二年",56
1230,"漢","東漢","丙辰","建武中元元年",56
1231,"漢","東漢","丁巳","二年",57
1232,"漢","東漢","戊午","漢明帝劉庄永平元年",58
1233,"漢","東漢","己未","二年",59
1234,"漢","東漢","庚申","三年",60
1235,"漢","東漢","辛酉","四年",61
1236,"漢","東漢","壬戌","五年",62
1237,"漢","東漢","癸亥","六年",63
1238,"漢","東漢","甲子","七年",64
1239,"漢","東漢","乙丑","八年",65
1240,"漢","東漢","丙寅","九年",66
1241,"漢","東漢","丁卯","十年",67
1242,"漢","東漢","戊辰","十一年",68
1243,"漢","東漢","己巳","十二年",69
1244,"漢","東漢","庚午","十三年",70
1245,"漢","東漢","辛未","十四年",71
1246,"漢","東漢","壬申","十五年",72
1247,"漢","東漢","癸酉","十六年",73
1248,"漢","東漢","甲戌","十七年",74
1249,"漢","東漢","乙亥","十八年",75
1250,"漢","東漢","丙子","漢章帝劉炟建初元年",76
1251,"漢","東漢","丁丑","二年",77
1252,"漢","東漢","戊寅","三年",78
1253,"漢","東漢","己卯","四年",79
1254,"漢","東漢","庚辰","五年",80
1255,"漢","東漢","辛巳","六年",81
1256,"漢","東漢","壬午","七年",82
1257,"漢","東漢","癸未","八年",83
1258,"漢","東漢","甲申","九年",84
1259,"漢","東漢","甲申","元和元年",84
1260,"漢","東漢","乙酉","二年",85
1261,"漢","東漢","丙戌","三年",86
1262,"漢","東漢","丁亥","四年",87
1263,"漢","東漢","丁亥","章和元年",87
1264,"漢","東漢","戊子","二年",88
1265,"漢","東漢","己丑","漢和帝劉肇永元元年",89
1266,"漢","東漢","庚寅","二年",90
1267,"漢","東漢","辛卯","三年",91
1268,"漢","東漢","壬辰","四年",92
1269,"漢","東漢","癸巳","五年",93
1270,"漢","東漢","甲午","六年",94
1271,"漢","東漢","乙未","七年",95
1272,"漢","東漢","丙申","八年",96
1273,"漢","東漢","丁酉","九年",97
1274,"漢","東漢","戊戌","十年",98
1275,"漢","東漢","己亥","十一年",99
1276,"漢","東漢","庚子","十二年",100
1277,"漢","東漢","辛丑","十三年",101
1278,"漢","東漢","壬寅","十四年",102
1279,"漢","東漢","癸卯","十五年",103
1280,"漢","東漢","甲辰","十六年",104
1281,"漢","東漢","乙巳","十七年",105
1282,"漢","東漢","乙巳","元興元年",105
1283,"漢","東漢","丙午","漢殇帝劉隆延平元年",106
1284,"漢","東漢","丁未","漢安帝劉祜永初元年",107
1285,"漢","東漢","戊申","二年",108
1286,"漢","東漢","己酉","三年",109
1287,"漢","東漢","庚戌","四年",110
1288,"漢","東漢","辛亥","五年",111
1289,"漢","東漢","壬子","六年",112
1290,"漢","東漢","癸丑","七年",113
1291,"漢","東漢","甲寅","元初元年",114
1292,"漢","東漢","乙卯","二年",115
1293,"漢","東漢","丙辰","三年",116
1294,"漢","東漢","丁巳","四年",117
1295,"漢","東漢","戊午","五年",118
1296,"漢","東漢","己未","六年",119
1297,"漢","東漢","庚申","七年",120
1298,"漢","東漢","庚申","永寧元年",120
1299,"漢","東漢","辛酉","二年",121
1300,"漢","東漢","辛酉","建光元年",121
1301,"漢","東漢","壬戌","二年",122
1302,"漢","東漢","壬戌","延光元年",122
1303,"漢","東漢","癸亥","二年",123
1304,"漢","東漢","甲子","三年",124
1305,"漢","東漢","乙丑","四年",125
1306,"漢","東漢","丙寅","漢顺帝劉保永建元年",126
1307,"漢","東漢","丁卯","二年",127
1308,"漢","東漢","戊辰","三年",128
1309,"漢","東漢","己巳","四年",129
1310,"漢","東漢","庚午","五年",130
1311,"漢","東漢","辛未","六年",131
1312,"漢","東漢","壬申","七年",132
1313,"漢","東漢","壬申","阳嘉元年",132
1314,"漢","東漢","癸酉","二年",133
1315,"漢","東漢","甲戌","三年",134
1316,"漢","東漢","乙亥","四年",135
1317,"漢","東漢","丙子","永和元年",136
1318,"漢","東漢","丁丑","二年",137
1319,"漢","東漢","戊寅","三年",138
1320,"漢","東漢","己卯","四年",139
1321,"漢","東漢","庚辰","五年",140
1322,"漢","東漢","辛巳","六年",141
1323,"漢","東漢","壬午","漢安元年",142
1324,"漢","東漢","癸未","二年",143
1325,"漢","東漢","甲申","三年",144
1326,"漢","東漢","甲申","建康元年",144
1327,"漢","東漢","乙酉","漢冲帝劉炳永嘉元年",145
1328,"漢","東漢","丙戌","漢质帝劉缵本初元年",146
1329,"漢","東漢","丁亥","漢桓帝劉志建和元年",147
1330,"漢","東漢","戊子","二年",148
1331,"漢","東漢","己丑","三年",149
1332,"漢","東漢","庚寅","和平元年",150
1333,"漢","東漢","辛卯","元嘉元年",151
1334,"漢","東漢","壬辰","二年",152
1335,"漢","東漢","癸巳","三年",153
1336,"漢","東漢","癸巳","永興元年",153
1337,"漢","東漢","甲午","二年",154
1338,"漢","東漢","乙未","永壽元年",155
1339,"漢","東漢","丙申","二年",156
1340,"漢","東漢","丁酉","三年",157
1341,"漢","東漢","戊戌","四年",158
1342,"漢","東漢","戊戌","延熹元年",158
1343,"漢","東漢","己亥","二年",159
1344,"漢","東漢","庚子","三年",160
1345,"漢","東漢","辛丑","四年",161
1346,"漢","東漢","壬寅","五年",162
1347,"漢","東漢","癸卯","六年",163
1348,"漢","東漢","甲辰","七年",164
1349,"漢","東漢","乙巳","八年",165
1350,"漢","東漢","丙午","九年",166
1351,"漢","東漢","丁未","十年",167
1352,"漢","東漢","丁未","永康元年",167
1353,"漢","東漢","戊申","漢灵帝劉宏建寧元年",168
1354,"漢","東漢","己酉","二年",169
1355,"漢","東漢","庚戌","三年",170
1356,"漢","東漢","辛亥","四年",171
1357,"漢","東漢","壬子","五年",172
1358,"漢","東漢","壬子","熹平元年",172
1359,"漢","東漢","癸丑","二年",173
1360,"漢","東漢","甲寅","三年",174
1361,"漢","東漢","乙卯","四年",175
1362,"漢","東漢","丙辰","五年",176
1363,"漢","東漢","丁巳","六年",177
1364,"漢","東漢","戊午","七年",178
1365,"漢","東漢","戊午","光和元年",178
1366,"漢","東漢","己未","二年",179
1367,"漢","東漢","庚申","三年",180
1368,"漢","東漢","辛酉","四年",181
1369,"漢","東漢","壬戌","五年",182
1370,"漢","東漢","癸亥","六年",183
1371,"漢","東漢","甲子","七年",184
1372,"漢","東漢","甲子","中平元年",184
1373,"漢","東漢","乙丑","二年",185
1374,"漢","東漢","丙寅","三年",186
1375,"漢","東漢","丁卯","四年",187
1376,"漢","東漢","戊辰","五年",188
1377,"漢","東漢","己巳","六年",189
1378,"漢","東漢","己巳","漢少帝劉辩光熹昭寧元年",189
1379,"漢","東漢","己巳","漢献帝劉协永漢元年",189
1380,"漢","東漢","己巳","中平元年",189
1381,"漢","東漢","庚午","初平元年",190
1382,"漢","東漢","辛未","二年",191
1383,"漢","東漢","壬申","三年",192
1384,"漢","東漢","癸酉","四年",193
1385,"漢","東漢","甲戌","興平元年",194
1386,"漢","東漢","乙亥","二年",195
1387,"漢","東漢","丙子","建安元年",196
1388,"漢","東漢","丁丑","二年",197
1389,"漢","東漢","戊寅","三年",198
1390,"漢","東漢","己卯","四年",199
1391,"漢","東漢","庚辰","五年",200
1392,"漢","東漢","辛巳","六年",201
1393,"漢","東漢","壬午","七年",202
1394,"漢","東漢","癸未","八年",203
1395,"漢","東漢","甲申","九年",204
1396,"漢","東漢","乙酉","十年",205
1397,"漢","東漢","丙戌","十一年",206
1398,"漢","東漢","丁亥","十二年",207
1399,"漢","東漢","戊子","十三年",208
1400,"漢","東漢","己丑","十四年",209
1401,"漢","東漢","庚寅","十五年",210
1402,"漢","東漢","辛卯","十六年",211
1403,"漢","東漢","壬辰","十七年",212
1404,"漢","東漢","癸巳","十八年",213
1405,"漢","東漢","甲午","十九年",214
1406,"漢","東漢","乙未","二十年",215
1407,"漢","東漢","丙申","二十一年",216
1408,"漢","東漢","丁酉","二十二年",217
1409,"漢","東漢","戊戌","二十三年",218
1410,"漢","東漢","己亥","二十四年",219
1411,"漢","東漢","庚子","二十五年",220
1412,"漢","東漢","庚子","延康元年",220
1413,"三國","魏","庚子","文帝曹丕黄初元年",220
1414,"三國","魏","辛丑","二年",221
1415,"三國","魏","壬寅","三年",222
1416,"三國","魏","癸卯","四年",223
1417,"三國","魏","甲辰","五年",224
1418,"三國","魏","乙巳","六年",225
1419,"三國","魏","丙午","七年",226
1420,"三國","魏","丁未","明帝曹睿太和元年",227
1421,"三國","魏","戊申","二年",228
1422,"三國","魏","己酉","三年",229
1423,"三國","魏","庚戌","四年",230
1424,"三國","魏","辛亥","五年",231
1425,"三國","魏","壬子","六年",232
1426,"三國","魏","癸丑","七年",233
1427,"三國","魏","癸丑","青龍元年",233
1428,"三國","魏","甲寅","二年",234
1429,"三國","魏","乙卯","三年",235
1430,"三國","魏","丙辰","四年",236
1431,"三國","魏","丁巳","五年",237
1432,"三國","魏","丁巳","景初元年",237
1433,"三國","魏","戊午","二年",238
1434,"三國","魏","己未","三年",239
1435,"三國","魏","庚申","齊王曹芳正始元年",240
1436,"三國","魏","辛酉","二年",241
1437,"三國","魏","壬戌","三年",242
1438,"三國","魏","癸亥","四年",243
1439,"三國","魏","甲子","五年",244
1440,"三國","魏","乙丑","六年",245
1441,"三國","魏","丙寅","七年",246
1442,"三國","魏","丁卯","八年",247
1443,"三國","魏","戊辰","九年",248
1444,"三國","魏","己巳","十年",249
1445,"三國","魏","己巳","嘉平元年",249
1446,"三國","魏","庚午","二年",250
1447,"三國","魏","辛未","三年",251
1448,"三國","魏","壬申","四年",252
1449,"三國","魏","癸酉","五年",253
1450,"三國","魏","甲戌","六年",254
1451,"三國","魏","甲戌","高贵鄉公曹髦正元元年",254
1452,"三國","魏","乙亥","二年",255
1453,"三國","魏","丙子","三年",256
1454,"三國","魏","丙子","甘露元年",256
1455,"三國","魏","丁丑","二年",257
1456,"三國","魏","戊寅","三年",258
1457,"三國","魏","己卯","四年",259
1458,"三國","魏","庚辰","五年",260
1459,"三國","魏","庚辰","元帝曹奂景元元年",260
1460,"三國","魏","辛巳","二年",261
1461,"三國","魏","壬午","三年",262
1462,"三國","魏","癸未","四年",263
1463,"三國","魏","甲申","五年",264
1464,"三國","魏","甲申","咸熙元年",264
1465,"三國","魏","乙酉","二年",265
1466,"三國","蜀漢","辛丑","昭烈帝劉备章武元年",221
1467,"三國","蜀漢","壬寅","二年",222
1468,"三國","蜀漢","癸卯","三年",223
1469,"三國","蜀漢","癸卯","後主劉禅建興元年",223
1470,"三國","蜀漢","甲辰","二年",224
1471,"三國","蜀漢","乙巳","三年",225
1472,"三國","蜀漢","丙午","四年",226
1473,"三國","蜀漢","丁未","五年",227
1474,"三國","蜀漢","戊申","六年",228
1475,"三國","蜀漢","己酉","七年",229
1476,"三國","蜀漢","庚戌","八年",230
1477,"三國","蜀漢","辛亥","九年",231
1478,"三國","蜀漢","壬子","十年",232
1479,"三國","蜀漢","癸丑","十一年",233
1480,"三國","蜀漢","甲寅","十二年",234
1481,"三國","蜀漢","乙卯","十三年",235
1482,"三國","蜀漢","丙辰","十四年",236
1483,"三國","蜀漢","丁巳","十五年",237
1484,"三國","蜀漢","戊午","延熙元年",238
1485,"三國","蜀漢","己未","二年",239
1486,"三國","蜀漢","庚申","三年",240
1487,"三國","蜀漢","辛酉","四年",241
1488,"三國","蜀漢","壬戌","二年",242
1489,"三國","蜀漢","癸亥","六年",243
1490,"三國","蜀漢","甲子","七年",244
1491,"三國","蜀漢","乙丑","八年",245
1492,"三國","蜀漢","丙寅","九年",246
1493,"三國","蜀漢","丁卯","十年",247
1494,"三國","蜀漢","戊辰","十一年",248
1495,"三國","蜀漢","己巳","十二年",249
1496,"三國","蜀漢","庚午","十三年",250
1497,"三國","蜀漢","辛未","十四年",251
1498,"三國","蜀漢","壬申","十五年",252
1499,"三國","蜀漢","癸酉","十六年",253
1500,"三國","蜀漢","甲戌","十七年",254
1501,"三國","蜀漢","乙亥","十八年",255
1502,"三國","蜀漢","丙子","十九年",256
1503,"三國","蜀漢","丁丑","二十年",257
1504,"三國","蜀漢","戊寅","景耀元年",258
1505,"三國","蜀漢","己卯","二年",259
1506,"三國","蜀漢","庚辰","三年",260
1507,"三國","蜀漢","辛巳","四年",261
1508,"三國","蜀漢","壬午","五年",262
1509,"三國","蜀漢","癸未","六年",263
1510,"三國","蜀漢","癸未","炎興元年",263
1511,"三國","吴","壬寅","大帝孫權黄武元年",222
1512,"三國","吴","癸卯","二年",223
1513,"三國","吴","甲辰","三年",224
1514,"三國","吴","乙巳","四年",225
1515,"三國","吴","丙午","五年",226
1516,"三國","吴","丁未","六年",227
1517,"三國","吴","戊申","七年",228
1518,"三國","吴","己酉","八年",229
1519,"三國","吴","己酉","黄龍元年",229
1520,"三國","吴","庚戌","二年",230
1521,"三國","吴","辛亥","三年",231
1522,"三國","吴","壬子","嘉禾元年",232
1523,"三國","吴","癸丑","二年",233
1524,"三國","吴","甲寅","三年",234
1525,"三國","吴","乙卯","四年",235
1526,"三國","吴","丙辰","五年",236
1527,"三國","吴","丁巳","六年",237
1528,"三國","吴","戊午","七年",238
1529,"三國","吴","戊午","赤烏元年",238
1530,"三國","吴","己未","二年",239
1531,"三國","吴","庚申","三年",240
1532,"三國","吴","辛酉","四年",241
1533,"三國","吴","壬戌","五年",242
1534,"三國","吴","癸亥","六年",243
1535,"三國","吴","甲子","七年",244
1536,"三國","吴","乙丑","八年",245
1537,"三國","吴","丙寅","九年",246
1538,"三國","吴","丁卯","十年",247
1539,"三國","吴","戊辰","十一年",248
1540,"三國","吴","己巳","十二年",249
1541,"三國","吴","庚午","十三年",250
1542,"三國","吴","辛未","十四年",251
1543,"三國","吴","辛未","太元元年",251
1544,"三國","吴","壬申","二年",252
1545,"三國","吴","壬申","神鳳元年",252
1546,"三國","吴","壬申","會稽王孫亮建興元年",252
1547,"三國","吴","癸酉","二年",253
1548,"三國","吴","甲戌","五鳳元年",254
1549,"三國","吴","乙亥","二年",255
1550,"三國","吴","丙子","三年",256
1551,"三國","吴","丙子","太平元年",256
1552,"三國","吴","丁丑","二年",257
1553,"三國","吴","戊寅","三年",258
1554,"三國","吴","戊寅","景帝孫休永安元年",258
1555,"三國","吴","己卯","二年",259
1556,"三國","吴","庚辰","三年",260
1557,"三國","吴","辛巳","四年",261
1558,"三國","吴","壬午","五年",262
1559,"三國","吴","癸未","六年",263
1560,"三國","吴","甲申","七年",264
1561,"三國","吴","甲申","末帝孫皓元興元年",264
1562,"三國","吴","乙酉","二年",265
1563,"三國","吴","乙酉","甘露元年",265
1564,"三國","吴","丙戌","二年",266
1565,"三國","吴","丙戌","末帝孫皓宝鼎元年",266
1566,"三國","吴","丁亥","二年",267
1567,"三國","吴","戊子","三年",268
1568,"三國","吴","己丑","四年",269
1569,"三國","吴","己丑","建衡元年",269
1570,"三國","吴","庚寅","二年",270
1571,"三國","吴","辛卯","三年",271
1572,"三國","吴","壬辰","鳳凰元年",272
1573,"三國","吴","癸巳","二年",273
1574,"三國","吴","甲午","三年",274
1575,"三國","吴","乙未","天册元年",275
1576,"三國","吴","丙申","天璽元年",276
1577,"三國","吴","丁酉","天紀元年",277
1578,"三國","吴","戊戌","二年",278
1579,"三國","吴","己亥","三年",279
1580,"三國","吴","庚子","四年",280
2041,"晉","東晉、十六國","癸丑","九年 (夏赫连勃勃鳳翔元年)",413
2039,"晉","東晉、十六國","辛亥","七年",411
2040,"晉","東晉、十六國","壬子","八年 (北涼沮渠蒙逊玄始元年) (西秦乞伏炽磐永康元年)",412
2038,"晉","東晉、十六國","庚戌","六年",410
2037,"晉","東晉、十六國","己酉","五年 (西秦乞伏乾歸更始元年) (北魏拓跋嗣永興元年) (北燕冯跋太平元年)",409
2036,"晉","東晉、十六國","戊申","四年 (南涼秃發薷檀嘉平元年)",408
2035,"晉","東晉、十六國","丁未","三年 (夏赫连勃勃龍昇元年) (後燕慕容熙建始元年) (後燕高雲正始元年)",407
2034,"晉","東晉、十六國","丙午","二年",406
2033,"晉","東晉、十六國","乙巳","義熙元年 (南燕慕容超太上元年) (西涼李暠建初元年)",405
2032,"晉","東晉、十六國","甲辰","三年 (北魏拓跋珪天賜元年)",404
2031,"晉","東晉、十六國","癸卯","二年",403
2030,"晉","東晉、十六國","壬寅","元興元年 (南涼秃發薷檀弘昌元年)",402
2029,"晉","東晉、十六國","辛丑","五年 (後涼吕隆神鼎元年) (後燕慕容熙光始元年) (北涼沮渠蒙逊永安元年)",401
2028,"晉","東晉、十六國","庚子","四年 (南涼秃發利孤建和元年) (南燕慕容德建平元年) (西涼李暠庚子元年)",400
2027,"晉","東晉、十六國","己亥","三年 (後燕慕容盛長樂元年) (後秦姚興弘始元年) (北涼段業天璽元年) (後涼吕光承康元年) (後涼吕绍承康元年) (後涼吕纂咸寧元年)",399
2026,"晉","東晉、十六國","戊戌","二年 (後燕慕容盛建平元年) (南燕慕容德元年) (北魏拓跋珪天興元年)",398
2025,"晉","東晉、十六國","丁酉","晉安帝司馬德宗隆安元年",397
2023,"晉","東晉、十六國","乙未","二十年",395
2024,"晉","東晉、十六國","丙申","二十一 (後燕慕容宝永康元年)",396
2021,"晉","東晉、十六國","癸巳","十八年",393
2022,"晉","東晉、十六國","甲午","十九年 (前秦苻崇延初元年) (後秦姚興皇初元年)",394
2019,"晉","東晉、十六國","辛卯","十六年",391
2020,"晉","東晉、十六國","壬辰","十七年",392
2017,"晉","東晉、十六國","己丑","十四年 (後涼吕光麟嘉元年)",389
2018,"晉","東晉、十六國","庚寅","十五年",390
2016,"晉","東晉、十六國","戊子","十三年 (西秦乞伏乾歸太初元年)",388
2015,"晉","東晉、十六國","丁亥","十二年",387
2014,"晉","東晉、十六國","丙戌","十一年 (前秦苻登太初元年)",386
2013,"晉","東晉、十六國","乙酉","十年 (前秦苻丕太安元年) (西秦乞伏國仁建義元年)",385
2011,"晉","東晉、十六國","癸未","八年",383
2012,"晉","東晉、十六國","甲申","九年 (後燕慕容垂燕元元年) (後秦姚萇白雀元年)",384
2010,"晉","東晉、十六國","壬午","七年",382
2009,"晉","東晉、十六國","辛巳","六年",381
2008,"晉","東晉、十六國","庚辰","五年",380
2007,"晉","東晉、十六國","己卯","四年",379
2005,"晉","東晉、十六國","丁丑","二年",377
2006,"晉","東晉、十六國","戊寅","三年",378
2004,"晉","東晉、十六國","丙子","太元元年",376
2003,"晉","東晉、十六國","乙亥","三年",375
2002,"晉","東晉、十六國","甲戌","二年",374
2001,"晉","東晉、十六國","癸酉","晉孝武帝司馬曜寧康元年",373
2000,"晉","東晉、十六國","壬申","二年",372
1999,"晉","東晉、十六國","辛未","六年 晉简文帝司馬昱咸安元年",371
1998,"晉","東晉、十六國","庚午","五年",370
1996,"晉","東晉、十六國","戊辰","三年",368
1997,"晉","東晉、十六國","己巳","四年",369
1995,"晉","東晉、十六國","丁卯","二年",367
1994,"晉","東晉、十六國","丙寅","晉废帝司馬奕太和元年",366
1992,"晉","東晉、十六國","甲子","二年",364
1993,"晉","東晉、十六國","乙丑","三年 (前秦苻堅建元元年)",365
1991,"晉","東晉、十六國","癸亥","二年 (前涼張天錫太清元年興寧元年)",363
1990,"晉","東晉、十六國","壬戌","晉哀帝司馬丕隆和元年",362
1989,"晉","東晉、十六國","辛酉","五年",361
1987,"晉","東晉、十六國","己未","三年 (前秦苻堅甘露元年)",359
1988,"晉","東晉、十六國","庚申","四年 (前燕慕容〈日韦〉建熙元年)",360
1986,"晉","東晉、十六國","戊午","二年",358
1985,"晉","東晉、十六國","丁巳","昇平元年 (前秦苻堅永興元年) (前燕慕容儁光壽元年)",357
1984,"晉","東晉、十六國","丙辰","十二年",356
1982,"晉","東晉、十六國","甲寅","十年 (前涼張祚和平元年)",354
1983,"晉","東晉、十六國","乙卯","十一年 (前秦苻生壽光元年) (前涼張玄靓太始元年)",355
1981,"晉","東晉、十六國","癸丑","九年",353
1980,"晉","東晉、十六國","壬子","八年 (前燕慕容儁元璽元年)",352
1978,"晉","東晉、十六國","庚戌","六年 (後趙石祗永寧元年)",350
1979,"晉","東晉、十六國","辛亥","七年 (前秦苻健皇始元年)",351
1976,"晉","東晉、十六國","戊申","四年",348
1977,"晉","東晉、十六國","己酉","五年 (後趙石虎太寧元年)",349
1975,"晉","東晉、十六國","丁未","三年",347
1974,"晉","東晉、十六國","丙午","二年 (漢李势嘉寧元年) (前涼張重華永樂元年)",346
1973,"晉","東晉、十六國","乙巳","晉穆帝司馬聃永和元年",345
1972,"晉","東晉、十六國","甲辰","二年 (漢李势太和元年)",344
1971,"晉","東晉、十六國","癸卯","晉康帝司馬岳建元元年",343
1969,"晉","東晉、十六國","辛丑","七年",341
1970,"晉","東晉、十六國","壬寅","八年",342
1967,"晉","東晉、十六國","己亥","五年",339
1968,"晉","東晉、十六國","庚子","六年",340
1966,"晉","東晉、十六國","戊戌","四年 (漢李壽漢興元年)",338
1964,"晉","東晉、十六國","丙申","二年",336
1965,"晉","東晉、十六國","丁酉","三年 (前燕慕容皝元年)",337
1963,"晉","東晉、十六國","乙未","咸康元年 (後趙石虎建武元年) (成李期玉恒元年)",335
1962,"晉","東晉、十六國","甲午","九年 (成李班玉衡二十四年)",334
1961,"晉","東晉、十六國","癸巳","八年 (後趙石弘延熙元年)",333
1960,"晉","東晉、十六國","壬辰","七年",332
1959,"晉","東晉、十六國","辛卯","六年",331
1958,"晉","東晉、十六國","庚寅","五年 (後趙石勒建平元年)",330
1957,"晉","東晉、十六國","己丑","四年",329
1956,"晉","東晉、十六國","戊子","三年 (後趙石勒太和元年)",328
1955,"晉","東晉、十六國","丁亥","二年",327
1954,"晉","東晉、十六國","丙戌","四年 晉成帝司馬衍咸和元年",326
1953,"晉","東晉、十六國","乙酉","三年",325
1952,"晉","東晉、十六國","甲申","二年 (前涼張骏太元元年)",324
1951,"晉","東晉、十六國","癸未","二年 晉明帝司馬绍太寧元年",323
1950,"晉","東晉、十六國","壬午","永昌元年",322
1949,"晉","東晉、十六國","辛巳","四年",321
1948,"晉","東晉、十六國","庚辰","三年 (前涼張茂永元元年)",320
1947,"晉","東晉、十六國","己卯","二年 (後趙石勒元年)",319
1945,"晉","東晉、十六國","丁丑","晉元帝司馬睿建武元年",317
1946,"晉","東晉、十六國","戊寅","二年(漢劉粲漢昌元年 (大興元年) (前趙劉曜光初元年)",318
1944,"晉","西晉","丙子","四年 (漢劉聪麟嘉元年)",316
1943,"晉","西晉","乙亥","三年 (漢劉聪建元元年)",315
1942,"晉","西晉","甲戌","二年 (前涼張實永安元年)",314
1941,"晉","西晉","癸酉","七年 晉愍帝司馬邺建興元年",313
1940,"晉","西晉","壬申","六年",312
1939,"晉","西晉","辛未","五年 (成李雄玉衡元年) (漢劉聪嘉平元年)",311
1938,"晉","西晉","庚午","四年 (漢劉聪光興元年)",310
1937,"晉","西晉","己巳","三年 (漢劉渊河瑞元年)",309
1935,"晉","西晉","丁卯","晉怀帝司馬炽永嘉元年",307
1936,"晉","西晉","戊辰","二年 (漢劉渊永鳳元年)",308
1934,"晉","西晉","丙寅","三年 (成李雄晏平元年 光熙元年)",306
1933,"晉","西晉","乙丑","二年",305
1931,"晉","西晉","癸亥","二年 (成李特建初元年)",303
1932,"晉","西晉","甲子","永安元年 (成李雄建興元年)",304
1930,"晉","西晉","壬戌","二年 太安元年",302
1929,"晉","西晉","辛酉","二年 永寧元年",301
1926,"晉","西晉","戊午","八年",298
1927,"晉","西晉","己未","九年",299
1928,"晉","西晉","庚申","永康元年",300
1922,"晉","西晉","甲寅","四年",294
1923,"晉","西晉","乙卯","五年",295
1924,"晉","西晉","丙辰","六年",296
1925,"晉","西晉","丁巳","七年",297
1919,"晉","西晉","辛亥","元年",291
1920,"晉","西晉","壬子","二年",292
1921,"晉","西晉","癸丑","三年",293
1916,"晉","西晉","戊申","九年",288
1917,"晉","西晉","己酉","十年",289
1918,"晉","西晉","庚戌","元年",290
